peak_hour,year,season,community,num_stations,total_docks,docks_in_service,available_docks,available_bikes,percent_full
Yes,2018,Spring,DOUGLAS,11,15.727272727272727,15.624603902832114,8.631203540751283,6.99340036208083,44.75889696514615
Yes,2018,Spring,EAST GARFIELD PARK,5,14.999220216606497,14.86356678700361,8.63581227436823,6.227754512635379,41.89946196548729
Yes,2018,Spring,EDGEWATER,8,17.302274368231046,17.09904332129964,6.901859205776173,10.197184115523466,59.6359920488722
Yes,2018,Spring,ENGLEWOOD,9,11.205375050140393,11.162872041716806,7.698547934215804,3.4643241075010027,31.0343439802451
Yes,2018,Spring,FULLER PARK,3,11,10.949169675090253,6.058531889290012,4.890637785800241,44.66674579832856
Yes,2018,Spring,GRAND BOULEVARD,9,14.11111111111111,14.000445013552872,8.264646099874497,5.735798913678375,40.96868998182515
Yes,2018,Spring,GREATER GRAND CROSSING,10,11.186772563176895,11.121025270758123,6.985978339350181,4.135046931407942,37.182245617953306
Yes,2018,Spring,HERMOSA,1,15,15,8.416462093862815,6.583537906137184,43.890252707581226
Yes,2018,Spring,HUMBOLDT PARK,4,14,13.904223826714802,6.8972924187725635,7.006931407942238,50.39426504685224
Yes,2018,Spring,HYDE PARK,12,19.21303249097473,19.07737665463297,10.740156438026474,8.337220216606498,43.7021314174336
Yes,2018,Spring,IRVING PARK,11,16.09090909090909,15.987436823104693,7.902789629143419,8.084647193961274,50.568751472891016
Yes,2018,Spring,KENWOOD,6,15,14.894368231046931,8.988014440433213,5.906353790613718,39.65494674894685
Yes,2018,Spring,LAKE VIEW,35,18.217889633831874,17.938669417225373,8.04264466219701,9.896024755028366,55.16587950233275
Yes,2018,Spring,LINCOLN PARK,35,18.16052810727179,17.8434780814853,8.235750386797319,9.607727694687984,53.84447836241706
Yes,2018,Spring,LINCOLN SQUARE,14,17.640887055183086,17.488457968024754,8.435079938112429,9.053378029912325,51.767731874732384
Yes,2018,Spring,LOGAN SQUARE,22,15.403111256974073,15.163728257302264,6.93048244174598,8.233245815556286,54.295656555250346
Yes,2018,Spring,LOOP,41,27.400880669695717,26.8638399543282,14.582334184189207,12.281505770138992,45.71761070278504
Yes,2018,Spring,LOWER WEST SIDE,15,13.657376654632973,13.537453670276776,6.711576413959086,6.82587725631769,50.42216522081093
Yes,2018,Spring,MCKINLEY PARK,4,13,12.974368231046931,6.779891696750902,6.194476534296029,47.74395503492028
Yes,2018,Spring,NEAR NORTH SIDE,46,22.473935360351827,21.950905608274994,11.085584453845865,10.865321154429127,49.49828197672696
Yes,2018,Spring,NEAR SOUTH SIDE,14,26.707302733367715,26.35507993811243,14.616173285198556,11.738906652913874,44.54134337850399
Yes,2018,Spring,NEAR WEST SIDE,50,19.776646931407942,19.47608148317863,10.117792289353586,9.358289193825042,48.05016451542236
Yes,2018,Spring,NEW CITY,13,11.307692307692308,11.295306859205777,6.77355179116912,4.521755068036656,40.03215781916881
Yes,2018,Spring,None,11,15,14.948815228093206,7.686603216278307,7.2622120118149,48.58051893080513
Yes,2018,Spring,NORTH CENTER,10,14.995523465703972,14.842194945848375,6.214397111913358,8.627797833935018,58.13020153295027
Yes,2018,Spring,NORTH LAWNDALE,4,16.25,16.12173285198556,8.825018050541516,7.296714801444043,45.260114830307316
Yes,2018,Spring,NORTH PARK,3,15,14.917785800240674,8.47884476534296,6.438941034897714,43.16284682673103
Yes,2018,Spring,PORTAGE PARK,1,15,14.992779783393502,4.4028880866426,10.589891696750902,70.63327714904888
Yes,2018,Spring,ROGERS PARK,16,16.274693140794223,16.19629963898917,7.619810469314079,8.57648916967509,52.953386642890976
Yes,2018,Spring,SOUTH CHICAGO,1,15,15,10.318122743682311,4.68187725631769,31.212515042117932
Yes,2018,Spring,SOUTH LAWNDALE,8,12,11.923862815884476,6.518718411552347,5.4051444043321295,45.33048130285112
Yes,2018,Spring,SOUTH SHORE,11,11.727272727272727,11.702605841811618,7.489753856252051,4.212851985559567,35.999264116951565
Yes,2018,Spring,UPTOWN,13,19.074868092196613,18.880688697584006,8.559544570952513,10.321144126631491,54.66508288944034
Yes,2018,Spring,WASHINGTON PARK,3,12.639614921780987,12.567845968712394,7.984837545126354,4.583008423586041,36.46614093612719
Yes,2018,Spring,WEST ENGLEWOOD,6,11.30806257521059,11.268904933814682,8.034199759326114,3.234705174488568,28.704698402257044
Yes,2018,Spring,WEST GARFIELD PARK,5,13.846729241877256,13.812303249097473,8.509862815884476,5.302440433212996,38.38925585100711
Yes,2018,Spring,WEST RIDGE,9,15.444444444444445,15.341259526674689,7.490028078620137,7.851231448054553,51.17722853461404
Yes,2018,Spring,WEST TOWN,33,18.066535390001093,17.792657258505635,8.848900557925829,8.943756700579804,50.26655979844896
Yes,2018,Spring,WOODLAWN,10,15.369429602888086,15.202685920577617,9.443509025270759,5.75917689530686,37.88262761852837
Yes,2018,Summer,ALBANY PARK,5,14.2,13.729419986023759,6.862585604472397,6.866834381551363,50.01547325773154
Yes,2018,Summer,ARMOUR SQUARE,8,14.021558350803634,13.460429769392034,8.394444444444444,5.065985324947589,37.63613355397644
Yes,2018,Summer,AUSTIN,14,11.565039432963962,11.119516821403614,7.258760107816712,3.8607567135869023,34.720543847332024
Yes,2018,Summer,AVALON PARK,3,11,10.754949918471931,6.74195201490799,4.012997903563941,37.31303198977714
Yes,2018,Summer,AVONDALE,5,16.6,16.064737945492663,8.758183088749126,7.306554856743536,45.48194238545647
Yes,2018,Summer,BRIDGEPORT,10,13.5,13.214744933612858,7.9228232005590495,5.291921733053808,40.04558362373945
Yes,2018,Summer,CHATHAM,7,11.477987421383649,11.24951582310073,6.984985524608166,4.264530298492563,37.908567493504094
Yes,2018,Summer,DOUGLAS,11,15.911670160726764,15.40339241471317,9.173546788641127,6.229845626072041,40.44463361279658
Yes,2018,Summer,EAST GARFIELD PARK,5,14.9817749825297,14.346051712089448,10.02440251572327,4.321649196366177,30.124310737875803
Yes,2018,Summer,EDGEWATER,8,17.9748427672956,17.32203004891684,8.116719077568135,9.205310971348707,53.14221800420166
Yes,2018,Summer,ENGLEWOOD,9,10.99998447084401,10.603447472629863,7.169578383414861,3.4338690892150012,32.38445890432024
Yes,2018,Summer,FULLER PARK,3,11,10.78956440717447,7.571488469601677,3.218075937572793,29.825818875810672
Yes,2018,Summer,GRAND BOULEVARD,8,13.917767295597484,13.402236198462614,8.582058001397623,4.8201781970649895,35.96547714640276
Yes,2018,Summer,GREATER GRAND CROSSING,10,11,10.73593291404612,6.567393431167016,4.168539482879106,38.827920370341445
Yes,2018,Summer,HERMOSA,1,15,14.593570929419986,9.34703004891684,5.246540880503145,35.95104245477269
Yes,2018,Summer,HUMBOLDT PARK,4,14,13.356184486373165,7.831691125087351,5.524493361285814,41.36281111512241
Yes,2018,Summer,HYDE PARK,12,19.30788492895411,18.55271372000932,11.808781737712556,6.743931982296762,36.35011073891229
Yes,2018,Summer,IRVING PARK,12,15.84690203644954,15.530980769270412,9.511395995539146,6.019584773731265,38.75856176218833
Yes,2018,Summer,KENWOOD,6,15,14.425925925925926,9.39212671791288,5.033799208013044,34.894115177497355
Yes,2018,Summer,LAKE VIEW,35,18.306165534939378,17.514357465488757,9.142769909143833,8.371587556344926,47.798428077311755
Yes,2018,Summer,LINCOLN PARK,36,19.456421306002017,18.567222381879752,10.698670675568794,7.868551706310958,42.37872280772642
Yes,2018,Summer,LINCOLN SQUARE,14,17.74524308675252,17.22610780848307,9.360449711648236,7.865658096834836,45.66126129177805
Yes,2018,Summer,LOGAN SQUARE,21,16.802349339456256,16.061262520382016,8.657269308841636,7.4039932115403815,46.0984508667646
Yes,2018,Summer,LOOP,41,27.992908679462484,27.04235090439066,18.49344692912616,8.548903975264498,31.61302064857267
Yes,2018,Summer,LOWER WEST SIDE,15,13.630458886559515,13.057377125553225,7.746638714185884,5.310738411367343,40.6723215566337
Yes,2018,Summer,MCKINLEY PARK,4,13,12.737561146051712,7.148357791754018,5.589203354297695,43.8796979281249
Yes,2018,Summer,NEAR NORTH SIDE,46,23.113912435815635,22.16026494090481,14.637176799440951,7.523088141463859,33.94854782434153
Yes,2018,Summer,NEAR SOUTH SIDE,14,26.66619746431067,25.88940800638914,17.911779974044126,7.977628032345013,30.81425434825025
Yes,2018,Summer,NEAR WEST SIDE,51,20.31752373905537,19.498045169054393,12.7461535808328,6.751891588221592,34.62855650235957
Yes,2018,Summer,NEW CITY,13,11.14367526530409,10.973810189778636,6.365624218923441,4.608185970855196,41.9925795249075
Yes,2018,Summer,None,11,15,14.614725875103234,7.270567308303157,7.344158566800076,50.25177091628616
Yes,2018,Summer,NORTH CENTER,11,15.090909090909092,14.50134059705671,7.287009568322529,7.214331028734182,49.74940751476764
Yes,2018,Summer,NORTH LAWNDALE,4,16.25,15.055136268343816,10.42162823200559,4.633508036338225,30.776925254944555
Yes,2018,Summer,NORTH PARK,3,15,14.835546238061962,7.165525273701374,7.670020964360587,51.700293614281904
Yes,2018,Summer,PORTAGE PARK,1,15,14.896296296296295,6.319357092941998,8.576939203354298,57.577662479006975
Yes,2018,Summer,ROGERS PARK,16,16.477105171208944,16.011207197763802,8.844654088050314,7.166553109713487,44.759605076589104
Yes,2018,Summer,SOUTH CHICAGO,3,12.333333333333334,12.23734758643728,7.368872210155158,4.868475376282123,39.783746779227556
Yes,2018,Summer,SOUTH LAWNDALE,8,12,11.327218728162125,7.326065688329839,4.001153039832285,35.323349322146306
Yes,2018,Summer,SOUTH SHORE,11,11.727272727272727,11.423454672511276,6.734400609872308,4.689054062638968,41.04760072206904
Yes,2018,Summer,UPTOWN,13,20.088534107402033,19.297801429876902,10.169241520184917,9.128559909691985,47.303626492700495
Yes,2018,Summer,WASHINGTON PARK,3,12.65716282320056,11.968087584439786,8.59287211740042,3.3752154670393666,28.2017945074836
Yes,2018,Summer,WEST ENGLEWOOD,6,11,10.63897041695784,6.386536221756348,4.252434195201491,39.97035454129454
Yes,2018,Summer,WEST GARFIELD PARK,5,12.901271837875612,12.291488469601678,7.994884696016771,4.296603773584906,34.95592730051304
Yes,2018,Summer,WEST RIDGE,9,15.444444444444445,15.068592282009472,8.7816134793074,6.286978802702073,41.72240302903513
Yes,2018,Summer,WEST TOWN,33,18.636033288863477,17.88089702051966,10.849073544671029,7.031823475848633,39.325898850483235
Yes,2018,Summer,WOODLAWN,10,14.93738644304682,14.496296296296297,10.176799440950385,4.319496855345912,29.79724453100144
Yes,2018,Winter,ALBANY PARK,5,13.924043403769275,13.678726442033124,8.574614505996573,5.104111936036551,37.31423358502304
Yes,2018,Winter,ARMOUR SQUARE,8,14.31007281553398,14.195977298686465,8.819121216447744,5.376856082238721,37.875913500764995
Yes,2018,Winter,AUSTIN,15,12.737521416333523,12.676727584237579,9.570214087692557,3.1065134965450207,24.505642137547415
Yes,2018,Winter,AVALON PARK,3,11,10.961212640395964,8.142537597563297,2.818675042832667,25.714992814251662
Yes,2018,Winter,AVONDALE,5,16.04808680753855,15.817161621930325,10.24994288977727,5.567218732153055,35.19733100807522
Yes,2018,Winter,BRIDGEPORT,10,13.224043403769274,13.171730439748716,8.526013706453455,4.64571673329526,35.270359916232
Yes,2018,Winter,CHATHAM,7,12.497266867912213,12.476421636615811,9.558782736395528,2.917638900220282,23.38522202277609
Yes,2018,Winter,DOUGLAS,11,15.664555319038472,15.599650633971608,10.355695279140397,5.243955354831212,33.61585126407489
Yes,2018,Winter,EAST GARFIELD PARK,5,13.896173615077098,13.87784123358081,9.972244431753284,3.905596801827527,28.142682540401072
Yes,2018,Winter,EDGEWATER,8,17.333827098800686,17.117861222158766,9.842643489434609,7.275217732724157,42.500740240296594
Yes,2018,Winter,ENGLEWOOD,12,11.051684751570532,11.028852560441653,8.195419138448795,2.833433421992857,25.691098928603246
Yes,2018,Winter,FULLER PARK,3,11,10.898772130211308,7.93032552826956,2.9684466019417477,27.236523220017034
Yes,2018,Winter,GRAND BOULEVARD,9,13.80449267085475,13.719967383606594,10.458271571805774,3.261695811800821,23.773349605029544
Yes,2018,Winter,GREATER GRAND CROSSING,12,11.103369503141062,11.046735198933943,8.515848086807539,2.530887112126404,22.91072490241864
Yes,2018,Winter,HERMOSA,1,13.620217018846374,13.482438606510565,9.196173615077099,4.286264991433467,31.791466785271787
Yes,2018,Winter,HUMBOLDT PARK,4,13.310108509423188,13.304040548258138,9.4293974871502,3.874643061107938,29.12380676421822
Yes,2018,Winter,HYDE PARK,12,19.046544831524844,18.891347801256426,12.581322577574719,6.310025223681706,33.401667737343956
Yes,2018,Winter,IRVING PARK,13,15.058164565303343,14.963273733690638,9.998157300696814,4.965116432993824,33.182019666021276
Yes,2018,Winter,KENWOOD,6,14.97382448124881,14.73248619836284,10.581976965543499,4.150509232819341,28.17249700380218
Yes,2018,Winter,LAKE VIEW,36,18.042432102290753,17.80092341804248,10.594310459823928,7.206612958218551,40.48448942212821
Yes,2018,Winter,LINCOLN PARK,36,18.514194269940987,18.200535395819283,10.23761079524119,7.962924600578094,43.75104593025984
Yes,2018,Winter,LINCOLN SQUARE,15,17.62469065296021,17.49208320532909,11.167687784676543,6.324395420652549,36.15575884481144
Yes,2018,Winter,LOGAN SQUARE,23,16.43305067911504,16.24839586132592,10.030704432315671,6.21769142901025,38.26649401009157
Yes,2018,Winter,LOOP,41,27.427550110738114,27.062058614589574,17.05459946232815,10.007459152261426,36.9796669750255
Yes,2018,Winter,LOWER WEST SIDE,15,13.424795355035219,13.328012564249,8.07422425280792,5.253788311441081,39.41914284755267
Yes,2018,Winter,MCKINLEY PARK,4,12.627284408909194,12.62250142775557,9.235686750428327,3.3868146773272416,26.831565016740566
Yes,2018,Winter,NEAR NORTH SIDE,48,22.148543094422234,21.772717210316905,12.568323683573121,9.204393526743784,42.274895860872725
Yes,2018,Winter,NEAR SOUTH SIDE,14,26.668740311658645,26.419637758015828,17.444807049033205,8.974830708982623,33.970301906428006
Yes,2018,Winter,NEAR WEST SIDE,55,19.732225741134936,19.499336695363894,11.165502318104284,8.33383437725961,42.73906598700374
Yes,2018,Winter,NEW CITY,13,10.9627465624039,10.9627465624039,8.401100470061063,2.561646092342837,23.36682762627983
Yes,2018,Winter,None,27,15.293321765714404,15.260258305488529,10.7619698909483,4.4982884145402275,29.47714464913327
Yes,2018,Winter,NORTH CENTER,12,14.956417761279269,14.803162907137965,9.040895380049024,5.762267527088942,38.92592119154767
Yes,2018,Winter,NORTH LAWNDALE,4,15.067747001713307,14.968446601941748,10.369217589948601,4.599229011993147,30.72616106601551
Yes,2018,Winter,NORTH PARK,3,14.540072339615458,14.376070816676185,9.86279268989149,4.513278126784694,31.394378786374023
Yes,2018,Winter,PORTAGE PARK,1,13.620217018846374,13.620217018846374,9.779268989149058,3.8409480296973157,28.200343829929974
Yes,2018,Winter,ROGERS PARK,17,15.616521651493263,15.55214667248967,10.724238564662366,4.827908107827304,31.043355039645
Yes,2018,Winter,SOUTH CHICAGO,3,11.873405672948792,11.861596590028025,7.367418948869331,4.494177641158695,37.88847148061774
Yes,2018,Winter,SOUTH LAWNDALE,8,11.787193032552826,11.76834665905197,8.31747929754426,3.4508673615077097,29.32329800850465
Yes,2018,Winter,SOUTH SHORE,11,11.727272727272727,11.69630341103785,8.877118927546332,2.819184483491515,24.10320923131183
Yes,2018,Winter,UPTOWN,14,19.10850942318675,18.9536183405401,11.68337467115696,7.270243669383139,38.358077802129934
Yes,2018,Winter,WASHINGTON PARK,4,11.902270131353513,11.764241861793261,8.83677621775258,2.9274656440406805,24.884439460125463
Yes,2018,Winter,WEST ENGLEWOOD,7,10.50757612806716,10.4970438643033,7.9425842247946665,2.5544596395086345,24.3350382501062
Yes,2018,Winter,WEST GARFIELD PARK,5,13.364306110793832,13.271673329525985,9.658652198743575,3.61302113078241,27.223553813251172
Yes,2018,Winter,WEST RIDGE,9,14.192001396027667,14.10256044165239,9.790294434926073,4.312266006726315,30.577894167288168
Yes,2018,Winter,WEST TOWN,38,17.89828368751691,17.6639162859982,10.552101532779457,7.111814753218745,40.261823245030456
Yes,2018,Winter,WOODLAWN,11,14.485592648356782,14.39603343543949,10.656140956380982,3.7398924790585073,25.978631515621608
No,2019,Spring,ALBANY PARK,5,13.395665122435473,13.367008603573792,6.621045665122436,6.745962938451357,50.46725964287748
No,2019,Spring,ARMOUR SQUARE,8,13.998572964923891,13.940374751819988,6.998883189940437,6.94149156187955,49.79415320935546
No,2019,Spring,AUSTIN,15,10.466666666666667,10.457897639532318,6.6328590337524815,3.8250386057798367,36.575598056349826
No,2019,Spring,AVALON PARK,4,10,9.988666446062211,6.995491396426208,2.993175049636003,29.96571229802142
No,2019,Spring,AVONDALE,5,15,14.961184645929848,8.434513567174058,6.526671078755791,43.624025992696744
No,2019,Spring,BRIDGEPORT,10,12.692356055592324,12.665436796823297,6.525049636002647,6.140387160820649,48.481448048919724
No,2019,Spring,CHATHAM,8,11,10.991810059563203,6.87933201912264,4.112478040440563,37.414020240120365
No,2019,Spring,DOUGLAS,11,15.561142530533662,15.519779194994285,8.89286144034655,6.626917754647735,42.69981983239276
No,2019,Spring,EAST GARFIELD PARK,5,11.8,11.793249503639974,6.720648577101257,5.072600926538716,43.0127500056118
No,2019,Spring,EDGEWATER,8,18,17.890552614162807,8.220652713434811,9.669899900727994,54.05031420367056
No,2019,Spring,ENGLEWOOD,12,10.80676428413854,10.783462938451356,7.050766600485329,3.732696337966027,34.61500595190148
No,2019,Spring,FULLER PARK,3,11,10.975457754246635,7.033642179572028,3.9418155746746084,35.91481706673635
No,2019,Spring,GRAND BOULEVARD,8,12.988211449371278,12.973672236929186,8.301311217736599,4.6723610191925875,36.014174968077626
No,2019,Spring,GREATER GRAND CROSSING,12,10.651693139201411,10.639394440767703,7.017165540442112,3.6222289003255916,34.04544234628662
No,2019,Spring,HERMOSA,1,11,10.98874917273329,5.835043017868961,5.153706154864328,46.89984341122621
No,2019,Spring,HUMBOLDT PARK,4,12,11.97873924553276,6.560886829913964,5.417852415618795,45.22890351452703
No,2019,Spring,HYDE PARK,12,19.327873373042134,19.21616479152879,12.005721928082947,7.2104428634458415,37.522798860595096
No,2019,Spring,IRVING PARK,13,14.076859441022247,14.044316041337881,7.526816168609683,6.517499872728198,46.40667337266309
No,2019,Spring,KENWOOD,6,14.996001544231193,14.936272887712331,8.061741672181778,6.874531215530554,46.0257473012966
No,2019,Spring,LAKE VIEW,35,18.08091141155337,17.95892502599981,9.009506476316536,8.949418549683275,49.83270734037179
No,2019,Spring,LINCOLN PARK,36,19.536707662328112,19.364838407235826,9.580837745422457,9.78400066181337,50.52456651617345
No,2019,Spring,LINCOLN SQUARE,14,18.133958116668243,18.0492814597712,10.241857331946676,7.807424127824524,43.256149255724964
No,2019,Spring,LOGAN SQUARE,23,16.9072669985325,16.816663309642333,9.14695853595373,7.669704773688602,45.60776791725948
No,2019,Spring,LOOP,41,27.895909670546075,27.67331842908105,18.315422672757503,9.357895756323545,33.815589483079904
No,2019,Spring,LOWER WEST SIDE,15,13.125005515111406,13.055404809177146,6.752228105007721,6.303176704169424,48.280208820018196
No,2019,Spring,MCKINLEY PARK,5,11.98722700198544,11.976604897418929,6.4689940436796824,5.507610853739246,45.98641184970699
No,2019,Spring,NEAR NORTH SIDE,48,22.927217764173836,22.71106331347893,13.496273852856827,9.214789460622104,40.57401158823401
No,2019,Spring,NEAR SOUTH SIDE,14,26.7128320884939,26.576557625035456,16.41170700576723,10.164850619268224,38.247431298976075
No,2019,Spring,NEAR WEST SIDE,55,20.335825160940978,20.201630467480896,11.740860959027735,8.460769508453161,41.88161704112293
No,2019,Spring,NEW CITY,13,10.384615384615385,10.37085730285598,6.571755841775696,3.799101461080283,36.632472611826095
No,2019,Spring,None,14,15,14.954204878509975,7.6534225205634865,7.3007823579464874,48.820933090452165
No,2019,Spring,NORTH CENTER,12,14.833333333333334,14.789584712111184,7.4763125965144495,7.313272115596735,49.44879966513123
No,2019,Spring,NORTH LAWNDALE,4,13.210291197882198,13.1649156187955,8.642207147584381,4.522708471211119,34.35425339721939
No,2019,Spring,NORTH PARK,3,13.666666666666666,13.66517758658725,6.1713545113611294,7.4938230752261195,54.8388268483354
No,2019,Spring,PORTAGE PARK,1,11,10.978491065519524,7.227829252150894,3.7506618133686302,34.163727883774904
No,2019,Spring,ROGERS PARK,17,14.986783197726476,14.942782341262117,8.900873982948573,6.041908358313544,40.433623540307984
No,2019,Spring,SOUTH CHICAGO,3,11,10.996360026472535,6.414736377674829,4.581623648797706,41.664911277622295
No,2019,Spring,SOUTH LAWNDALE,8,11,10.976588352084713,5.959195069490404,5.017393282594308,45.70995214229189
No,2019,Spring,SOUTH SHORE,10,11.789477167438783,11.785522832561218,7.365784248841827,4.419738583719391,37.50142141771149
No,2019,Spring,UPTOWN,14,19.857142857142858,19.726411080646685,9.882610853739246,9.84380022690744,49.90162775511182
No,2019,Spring,WASHINGTON PARK,4,11.25,11.194945400397089,7.235398742554599,3.9595466578424885,35.36905733994953
No,2019,Spring,WEST ENGLEWOOD,7,9.857142857142858,9.855251961803914,6.186796823295831,3.6684551385080835,37.223352104298776
No,2019,Spring,WEST GARFIELD PARK,5,11,10.976373262739907,7.218365320979483,3.7580079417604235,34.23724623612476
No,2019,Spring,WEST RIDGE,9,11.875983528200603,11.838572689168322,6.319141113317156,5.519431575851166,46.622441072657
No,2019,Spring,WEST TOWN,38,18.340664077466997,18.230650667038212,9.62366331115678,8.606987355881431,47.21163008977638
No,2019,Spring,WOODLAWN,11,12.816196378075928,12.771238192647855,7.827988689007881,4.943249503639974,38.70611000338012
No,2019,Summer,ALBANY PARK,5,13.4,13.276019575856443,4.768352365415987,8.507667210440456,64.08296674940404
No,2019,Summer,ARMOUR SQUARE,8,14,13.885552610114193,7.825295676998369,6.060256933115824,43.644333814280834
No,2019,Summer,AUSTIN,15,10.438254486133768,10.411799891245241,6.402936378466558,4.008863512778684,38.5030787630632
No,2019,Summer,AVALON PARK,4,10,9.965844208809136,5.7961867862969,4.169657422512235,41.83948028032124
No,2019,Summer,AVONDALE,5,15,14.859461663947798,7.065334420880913,7.794127243066884,52.45228541473402
No,2019,Summer,BRIDGEPORT,10,12.7,12.588907014681892,5.50089722675367,7.088009787928222,56.30361539458338
No,2019,Summer,CHATHAM,8,11,10.971502854812398,6.922410277324633,4.049092577487765,36.905541848459926
No,2019,Summer,DOUGLAS,11,15.727272727272727,15.561397004300757,8.244216224232538,7.3171807800682185,47.021361758497285
No,2019,Summer,EAST GARFIELD PARK,5,11.778466557911909,11.761908646003263,5.855301794453507,5.906606851549755,50.21809834883253
No,2019,Summer,EDGEWATER,8,17.986082789559543,17.75203915171289,5.9090538336052205,11.842985318107667,66.71337989340194
No,2019,Summer,ENGLEWOOD,12,10.479812398042414,10.470092441544317,6.673971291173112,3.796121150371205,36.256806437625734
No,2019,Summer,FULLER PARK,3,11,11,6.3450244698205545,4.6549755301794455,42.31795936526769
No,2019,Summer,GRAND BOULEVARD,8,13,12.957585644371942,6.876682300163132,6.080903344208809,46.92929308825381
No,2019,Summer,GREATER GRAND CROSSING,12,9.982238966630785,9.97096766695773,6.453385651001285,3.5175820159564446,35.278241124110515
No,2019,Summer,HERMOSA,1,11,10.91231647634584,3.9168026101141926,6.995513866231648,64.10658892999963
No,2019,Summer,HUMBOLDT PARK,4,12,11.954017128874389,5.1567088091354,6.797308319738988,56.86212631668728
No,2019,Summer,HYDE PARK,12,19.331566068515496,19.111983414899402,10.70007476889614,8.411908646003262,44.013792097817905
No,2019,Summer,IRVING PARK,13,14.060860835738486,13.973867486510228,6.952472079307316,7.0213954072029114,50.24661507618464
No,2019,Summer,KENWOOD,6,15,14.94052474170745,8.390905383360522,6.549619358346928,43.83794727144515
No,2019,Summer,LAKE VIEW,35,18.083174085294804,17.747821020741085,7.379340480074575,10.36848054066651,58.42114662160122
No,2019,Summer,LINCOLN PARK,36,19.551499909371035,19.141256570599964,8.64902800435019,10.492228566249773,54.81473239518311
No,2019,Summer,LINCOLN SQUARE,14,18.137089256583547,17.91141342344442,8.289151712887438,9.62226171055698,53.72139810006457
No,2019,Summer,LOGAN SQUARE,23,16.9095325909639,16.7380665295411,7.253794595361373,9.484271934179729,56.66288825797704
No,2019,Summer,LOOP,41,27.890422949906498,27.470656109497472,19.291459435801535,8.179196673695937,29.774304046812084
No,2019,Summer,LOWER WEST SIDE,15,13.130016313213703,13.041435562805873,5.915715062533986,7.125720500271886,54.6390806898162
No,2019,Summer,MCKINLEY PARK,5,12,11.985725938009788,4.925856443719413,7.059869494290376,58.90231038824051
No,2019,Summer,NEAR NORTH SIDE,48,22.928833605220227,22.445588635127788,13.354455546492659,9.091133088635127,40.502983621500235
No,2019,Summer,NEAR SOUTH SIDE,14,26.714285714285715,26.314728501514796,15.742979491959916,10.571749009554882,40.17426593987592
No,2019,Summer,NEAR WEST SIDE,55,20.37733204804983,20.15255820851253,12.053418359780514,8.099139848732019,40.18914008302383
No,2019,Summer,NEW CITY,13,10.384615384615385,10.37642740619902,5.453068139038775,4.923359267160246,47.44753733080582
No,2019,Summer,None,14,15,14.946690748077371,7.844704031694244,7.101986716383127,47.51544563331969
No,2019,Summer,NORTH CENTER,12,14.833333333333334,14.664083741163676,5.707075856443719,8.957007884719957,61.08126523839101
No,2019,Summer,NORTH LAWNDALE,4,13.25,13.159359706362153,6.708197389885807,6.451162316476346,49.02337545615843
No,2019,Summer,NORTH PARK,3,13.666666666666666,13.59747145187602,6.961120174007613,6.636351277868407,48.80577467182548
No,2019,Summer,PORTAGE PARK,1,11,11,6.33278955954323,4.66721044045677,42.42918582233427
No,2019,Summer,ROGERS PARK,17,15,14.933763554361386,7.199836867862969,7.733926686498417,51.788195643687786
No,2019,Summer,SOUTH CHICAGO,3,11,11,4.819874932028276,6.180125067971724,56.18295516337931
No,2019,Summer,SOUTH LAWNDALE,8,11,10.983992659053834,5.6237255301794455,5.360267128874388,48.80071659967882
No,2019,Summer,SOUTH SHORE,10,11.8,11.787194127243067,7.124755301794453,4.662438825448613,39.555120371459616
No,2019,Summer,UPTOWN,14,19.857142857142858,19.509933581915636,7.816651130272664,11.693282451642974,59.93501926875774
No,2019,Summer,WASHINGTON PARK,4,11.25,11.212377650897228,7.677406199021207,3.53497145187602,31.527402678888073
No,2019,Summer,WEST ENGLEWOOD,7,9.857142857142858,9.84584013050571,5.613376835236542,4.232463295269168,42.987324993786764
No,2019,Summer,WEST GARFIELD PARK,5,11,10.96305057096248,7.075530179445351,3.887520391517129,35.46020668566369
No,2019,Summer,WEST RIDGE,9,11.88888888888889,11.835870944353815,4.710531085735001,7.125339858618815,60.2012297372834
No,2019,Summer,WEST TOWN,39,17.973595599615177,17.76391851758899,7.960984230560087,9.802934287028904,55.18452630438776
No,2019,Summer,WOODLAWN,11,12.818181818181818,12.76371792970488,7.670102328340501,5.093615601364378,39.90698971425915
No,2019,Winter,ALBANY PARK,5,13.4,13.374344935471255,7.348416112631991,6.025928822839265,45.05588013404214
No,2019,Winter,ARMOUR SQUARE,8,14,13.963433711380524,8.473161908486508,5.490271802894016,39.31892338500749
No,2019,Winter,AUSTIN,15,10.466666666666667,10.448533437622213,6.852444270629644,3.596089166992569,34.41716666229989
No,2019,Winter,AVALON PARK,4,9.97883064516129,9.975995291230904,7.424557455603635,2.5514378356272682,25.57577225271981
No,2019,Winter,AVONDALE,5,15,14.991513492373876,9.281540868204928,5.709972624168948,38.0880331200288
No,2019,Winter,BRIDGEPORT,10,12.675420414548299,12.652326945639421,7.282303480641377,5.370023464998044,42.44297106824926
No,2019,Winter,CHATHAM,8,11,10.995355885803676,7.576407899882675,3.418947985921001,31.094473170579896
No,2019,Winter,DOUGLAS,11,15.556778184662424,15.528602410495253,9.837842642300991,5.690759768194262,36.6469539096968
